gameid,side,patch,damage_sum,damage_mean,damage_std,toughness_sum,toughness_mean,toughness_std,control_sum,control_mean,control_std,mobility_sum,mobility_mean,mobility_std,utility_sum,utility_mean,utility_std,role_ARTILLERY_count,role_ASSASSIN_count,role_BATTLEMAGE_count,role_BURST_count,role_CATCHER_count,role_DIVER_count,role_ENCHANTER_count,role_FIGHTER_count,role_JUGGERNAUT_count,role_MAGE_count,role_MARKSMAN_count,role_SKIRMISHER_count,role_SPECIALIST_count,role_SUPPORT_count,role_TANK_count,role_VANGUARD_count,role_WARDEN_count,result
LOLTMNT03_336160,1,16.01,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,6.0,1.2,0.4,0,0,1,0,0,1,0,2,0,2,1,0,0,2,3,2,0,0
LOLTMNT06_164122,0,16.01,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,0,2,2,0,0,1,0,3,0,2,1,0,0,1,1,0,1,1
LOLTMNT06_164122,1,16.01,13.0,2.6,0.8,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.8944271909999159,6.0,1.2,0.4,0,2,1,0,0,1,0,2,0,2,1,2,0,1,1,1,0,0
LOLTMNT05_171130,0,16.01,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,6.0,1.2,0.4,0,1,0,1,0,1,0,2,0,2,1,1,0,1,2,1,0,1
LOLTMNT05_171130,1,16.01,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,10.0,2.0,0.6324555320336759,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,0,1,0,1,1,2,0,2,0,2,1,0,0,2,1,0,0,0
LOLTMNT03_337182,1,16.01,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,11.0,2.2,0.9797958971132712,12.0,2.4,0.8,7.0,1.4,0.8,0,2,0,0,1,1,0,1,0,2,1,0,0,1,1,1,0,1
LOLTMNT06_164125,0,16.01,14.0,2.8,0.39999999999999997,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,6.0,1.2,0.4,0,1,0,1,1,1,0,2,1,3,1,1,0,1,2,0,1,1
LOLTMNT06_164125,1,16.01,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,8.0,1.6,0.4898979485566356,5.0,1.0,0.0,0,0,0,1,0,2,0,2,0,2,1,0,0,1,3,1,0,0
LOLTMNT05_171133,0,16.01,12.0,2.4,0.8,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,6.0,1.2,0.7483314773547883,1,1,0,1,0,0,0,2,1,1,2,0,0,1,2,1,0,0
LOLTMNT05_171133,1,16.01,10.0,2.0,0.8944271909999159,11.0,2.2,0.9797958971132712,12.0,2.4,0.8,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,0,1,0,1,0,0,0,1,0,3,1,1,0,1,3,2,1,1
LOLTMNT06_164126,0,16.01,11.0,2.2,0.7483314773547882,9.0,1.8,0.9797958971132713,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,8.0,1.6,0.4898979485566356,0,2,0,1,0,0,0,2,0,1,1,2,0,2,2,1,1,0
LOLTMNT06_164126,1,16.01,14.0,2.8,0.39999999999999997,6.0,1.2,0.4000000000000001,7.0,1.4,0.4898979485566356,10.0,2.0,0.8944271909999159,6.0,1.2,0.9797958971132713,0,2,1,0,0,0,1,2,0,2,1,0,0,1,0,0,0,1
LOLTMNT03_337247,0,16.01,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,8.0,1.6,0.8,6.0,1.2,0.4,1,1,0,0,0,1,0,2,1,2,2,1,1,1,2,1,0,1
LOLTMNT03_337247,1,16.01,11.0,2.2,0.9797958971132712,11.0,2.2,0.9797958971132712,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,5.0,1.0,0.6324555320336759,0,1,0,0,0,0,0,1,1,1,1,0,0,1,3,2,0,0
LOLTMNT03_336219,0,16.01,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,6.0,1.2,0.4,0,0,2,0,0,1,0,3,0,3,1,0,0,1,2,1,0,1
LOLTMNT03_336219,1,16.01,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,9.0,1.8,0.4,7.0,1.4,0.8,0,0,1,0,0,1,0,2,0,1,1,1,0,1,3,1,1,0
LOLTMNT03_336220,0,16.01,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,7.0,1.4,1.019803902718557,0,1,1,0,0,1,0,2,0,1,1,1,0,2,2,1,1,0
LOLTMNT03_336220,1,16.01,13.0,2.6,0.4898979485566356,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,6.0,1.2,0.4000000000000001,0,1,1,0,0,2,0,4,0,1,1,1,0,0,2,0,1,1
LOLTMNT03_336226,1,16.01,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,7.0,1.4,0.8,7.0,1.4,0.4898979485566356,1,1,0,1,0,1,0,2,0,2,1,1,0,2,2,2,0,1
LOLTMNT03_337254,0,16.01,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,7.0,1.4,0.4898979485566356,0,1,0,1,0,2,0,2,0,1,1,0,0,2,2,1,0,0
LOLTMNT03_337254,1,16.01,12.0,2.4,0.8,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,6.0,1.2,0.4,1,2,0,0,0,2,0,3,0,1,1,1,0,1,2,1,0,1
LOLTMNT03_336227,1,16.01,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,10.0,2.0,0.8944271909999159,0,1,1,0,1,1,0,2,0,1,1,1,0,2,2,0,1,1
LOLTMNT03_337260,0,16.01,11.0,2.2,0.9797958971132712,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,9.0,1.8,0.9797958971132713,0,1,1,0,1,0,0,1,0,3,1,1,0,2,1,1,0,1
LOLTMNT03_337260,1,16.01,11.0,2.2,0.39999999999999997,7.0,1.4,0.4898979485566356,10.0,2.0,0.0,9.0,1.8,0.7483314773547883,8.0,1.6,1.019803902718557,0,0,0,1,0,1,1,2,1,2,2,0,0,1,2,0,0,0
LOLTMNT03_336232,0,16.01,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,8.0,1.6,0.4898979485566356,1,0,0,1,0,0,0,2,0,1,2,0,0,2,2,2,0,0
LOLTMNT03_336232,1,16.01,12.0,2.4,0.8,6.0,1.2,0.4,11.0,2.2,0.39999999999999997,7.0,1.4,0.4898979485566356,8.0,1.6,0.8,0,1,1,0,2,0,0,2,1,3,1,0,0,1,1,0,0,1
LOLTMNT03_336244,0,16.01,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,6.0,1.2,0.7483314773547883,0,0,0,1,0,1,0,1,0,2,2,0,1,2,2,1,0,0
LOLTMNT03_336244,1,16.01,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,9.0,1.8,0.4,6.0,1.2,0.4,0,1,0,0,0,2,1,2,0,3,2,0,1,1,1,0,0,1
LOLTMNT03_336246,0,16.01,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,6.0,1.2,0.4000000000000001,0,1,1,0,0,2,0,3,0,2,1,1,0,1,2,1,0,1
LOLTMNT03_336246,1,16.01,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.8,0,0,1,0,2,1,0,2,0,3,1,0,0,1,2,1,0,0
LOLTMNT03_337298,0,16.01,11.0,2.2,0.7483314773547882,9.0,1.8,0.9797958971132713,12.0,2.4,0.4898979485566356,5.0,1.0,0.0,8.0,1.6,0.8,0,0,1,1,0,0,1,1,0,3,1,0,0,2,2,2,0,0
LOLTMNT03_337298,1,16.01,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,7.0,1.4,1.019803902718557,0,1,0,1,0,1,1,1,0,2,1,0,0,2,2,1,0,1
LOLTMNT03_337304,0,16.01,14.0,2.8,0.39999999999999997,7.0,1.4,0.4898979485566356,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,5.0,1.0,0.0,0,2,0,2,1,1,0,1,0,4,2,1,1,1,0,0,0,1
LOLTMNT03_337304,1,16.01,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,11.0,2.2,0.39999999999999997,7.0,1.4,0.4898979485566356,7.0,1.4,0.4898979485566356,1,0,0,1,0,2,0,2,0,2,1,0,0,2,3,1,0,0
LOLTMNT06_164136,0,16.01,13.0,2.6,0.8,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,6.0,1.2,0.4,0,1,1,0,0,0,0,2,0,2,2,0,1,1,1,1,0,1
LOLTMNT06_164136,1,16.01,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,8.0,1.6,0.8,1,1,1,0,0,2,0,2,0,2,0,1,0,2,2,1,0,0
LOLTMNT03_336378,0,16.01,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,6.0,1.2,0.4,6.0,1.2,0.4,0,0,1,0,0,1,0,1,0,3,1,0,0,1,3,2,0,0
LOLTMNT03_336378,1,16.01,12.0,2.4,0.4898979485566356,9.0,1.8,0.9797958971132713,9.0,1.8,0.7483314773547883,8.0,1.6,0.4898979485566356,8.0,1.6,1.019803902718557,0,0,1,0,0,0,1,3,1,2,1,1,0,1,2,0,1,1
LOLTMNT03_336395,1,16.01,11.0,2.2,0.7483314773547882,10.0,2.0,0.6324555320336759,11.0,2.2,0.9797958971132712,10.0,2.0,0.8944271909999159,6.0,1.2,0.4,0,2,0,0,0,0,0,2,0,1,1,0,0,1,3,2,1,1
LOLTMNT06_163155,0,16.01,12.0,2.4,0.8,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,12.0,2.4,0.4898979485566356,9.0,1.8,0.7483314773547883,0,1,1,0,1,1,0,3,0,3,1,1,0,1,1,0,1,1
LOLTMNT06_163155,1,16.01,10.0,2.0,0.6324555320336759,9.0,1.8,0.9797958971132713,8.0,1.6,0.8,7.0,1.4,0.4898979485566356,6.0,1.2,0.4000000000000001,0,0,0,1,0,0,0,2,1,2,1,0,1,2,3,1,0,0
LOLTMNT05_171148,0,16.01,12.0,2.4,0.8,8.0,1.6,0.8,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,1,0,1,0,1,0,0,3,0,2,2,0,0,1,1,1,0,1
LOLTMNT05_171148,1,16.01,11.0,2.2,0.7483314773547882,7.0,1.4,0.8,11.0,2.2,0.7483314773547882,9.0,1.8,0.4000000000000001,8.0,1.6,0.4898979485566356,0,1,1,0,0,0,0,2,0,1,1,0,1,2,2,1,0,0
LOLTMNT04_147208,0,16.01,11.0,2.2,0.9797958971132712,7.0,1.4,0.4898979485566356,11.0,2.2,0.7483314773547882,12.0,2.4,0.8,9.0,1.8,0.9797958971132713,0,2,0,0,2,1,0,1,0,1,1,0,0,2,0,0,0,0
LOLTMNT04_147208,1,16.01,10.0,2.0,0.6324555320336759,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,7.0,1.4,0.4898979485566356,0,1,0,1,0,1,0,2,0,3,1,0,0,2,1,2,0,1
LOLTMNT01_320312,0,16.01,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,5.0,1.0,0.6324555320336759,1,0,1,0,0,0,0,2,1,2,1,0,0,2,2,1,1,0
LOLTMNT01_320312,1,16.01,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,0,1,1,0,1,2,0,3,0,2,1,1,0,1,1,0,0,1
LOLTMNT01_321143,0,16.01,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,11.0,2.2,0.39999999999999997,8.0,1.6,0.4898979485566356,6.0,1.2,0.4000000000000001,0,0,1,0,1,2,0,3,0,2,1,0,0,1,3,1,0,1
LOLTMNT01_321143,1,16.01,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,7.0,1.4,0.4898979485566356,0,0,0,2,1,1,0,2,0,3,1,1,0,1,2,0,1,0
LOLTMNT03_337429,0,16.01,12.0,2.4,0.8,8.0,1.6,0.8,11.0,2.2,0.39999999999999997,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,0,3,0,1,0,1,1,2,0,2,1,0,0,1,1,1,0,0
LOLTMNT03_337429,1,16.01,12.0,2.4,0.4898979485566356,11.0,2.2,0.9797958971132712,12.0,2.4,0.4898979485566356,8.0,1.6,0.4898979485566356,7.0,1.4,0.8,0,0,0,0,0,0,0,2,0,2,2,0,1,1,2,1,2,1
LOLTMNT01_321144,0,16.01,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,12.0,2.4,0.8,9.0,1.8,0.4,7.0,1.4,0.4898979485566356,0,0,0,0,0,0,1,2,0,3,2,1,1,1,2,1,1,0
LOLTMNT01_321144,1,16.01,13.0,2.6,0.4898979485566356,6.0,1.2,0.4,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,5.0,1.0,0.6324555320336759,0,2,0,2,1,1,0,1,0,2,2,0,0,2,0,0,0,1
LOLTMNT01_320314,0,16.01,13.0,2.6,0.4898979485566356,6.0,1.2,0.4,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,0,0,0,1,0,1,1,1,0,4,3,0,1,1,1,0,0,0
LOLTMNT01_320314,1,16.01,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,12.0,2.4,0.4898979485566356,9.0,1.8,0.4,5.0,1.0,0.0,0,0,0,0,0,1,0,2,0,1,2,0,1,1,3,2,0,1
LOLTMNT06_163157,0,16.01,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,10.0,2.0,0.8944271909999159,8.0,1.6,0.4898979485566356,8.0,1.6,0.4898979485566356,0,1,1,0,0,1,0,3,0,1,1,0,1,1,2,1,0,0
LOLTMNT06_163157,1,16.01,12.0,2.4,0.8,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,6.0,1.2,0.7483314773547883,0,1,0,2,0,1,0,1,0,2,1,0,0,1,2,1,0,1
LOLTMNT05_172108,0,16.01,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,8.0,1.6,0.4898979485566356,8.0,1.6,0.8,0,0,0,1,1,1,0,1,0,4,1,0,1,1,2,0,0,1
LOLTMNT05_172108,1,16.01,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,7.0,1.4,0.4898979485566356,0,1,0,0,0,1,0,3,1,0,1,0,0,1,3,0,1,0
LOLTMNT04_147222,0,16.01,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,8.0,1.6,0.4898979485566356,9.0,1.8,0.7483314773547883,6.0,1.2,0.9797958971132713,0,1,0,1,0,1,1,2,1,2,1,0,0,1,2,0,0,0
LOLTMNT04_147222,1,16.01,11.0,2.2,0.7483314773547882,9.0,1.8,0.4000000000000001,12.0,2.4,0.4898979485566356,9.0,1.8,0.7483314773547883,8.0,1.6,0.8,0,1,0,1,1,1,0,2,0,1,1,1,0,2,1,0,0,1
LOLTMNT03_337434,0,16.01,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,9.0,1.8,0.4,6.0,1.2,0.4000000000000001,0,0,1,0,0,1,0,3,0,2,1,0,0,1,3,2,0,1
LOLTMNT05_172117,0,16.01,12.0,2.4,0.8,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,5.0,1.0,0.0,0,0,0,1,1,0,0,1,1,3,1,0,0,2,2,1,0,0
LOLTMNT05_172117,1,16.01,14.0,2.8,0.39999999999999997,7.0,1.4,0.8,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,6.0,1.2,0.4,0,2,0,1,1,0,0,2,0,2,1,1,0,1,1,0,1,1
LOLTMNT01_320319,0,16.01,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,5.0,1.0,0.6324555320336759,0,1,0,0,0,1,0,2,0,0,1,0,0,1,3,2,0,1
LOLTMNT01_320319,1,16.01,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,6.0,1.2,0.4,0,1,0,1,0,1,0,2,0,1,1,0,0,1,3,2,0,0
LOLTMNT01_321152,0,16.01,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,8.0,1.6,0.8,1,1,1,0,1,1,0,2,0,3,1,0,0,2,0,0,0,1
LOLTMNT01_321152,1,16.01,10.0,2.0,0.8944271909999159,9.0,1.8,0.9797958971132713,12.0,2.4,0.4898979485566356,6.0,1.2,0.4,8.0,1.6,0.4898979485566356,0,1,0,1,1,0,0,2,0,2,1,0,0,2,2,2,0,0
LOLTMNT01_321153,1,16.01,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,12.0,2.4,0.8,12.0,2.4,0.4898979485566356,9.0,1.8,0.7483314773547883,0,0,1,0,1,0,0,3,0,2,1,1,0,1,2,1,1,0
LOLTMNT01_320320,0,16.01,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,6.0,1.2,0.4,0,0,0,1,0,1,1,2,0,3,2,0,1,1,2,1,0,0
LOLTMNT01_320320,1,16.01,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,8.0,1.6,0.8,5.0,1.0,0.6324555320336759,0,1,1,0,0,0,0,2,1,1,1,1,0,1,2,1,0,1
LOLTMNT06_163158,0,16.01,13.0,2.6,0.8000000000000002,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,0,1,2,0,0,0,0,2,1,2,1,0,0,2,2,0,1,0
LOLTMNT06_163158,1,16.01,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,5.0,1.0,0.0,0,1,1,0,0,1,0,2,0,1,1,1,0,1,2,2,0,1
LOLTMNT04_147233,0,16.01,14.0,2.8,0.39999999999999997,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,7.0,1.4,0.8000000000000002,5.0,1.0,0.0,1,1,1,1,1,0,0,2,1,3,1,0,0,1,1,0,0,0
LOLTMNT04_147233,1,16.01,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.4898979485566356,0,1,0,1,1,1,0,2,1,2,1,0,0,2,2,1,0,1
LOLTMNT05_172129,0,16.01,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,7.0,1.4,0.4898979485566356,0,0,0,1,0,1,0,2,0,1,1,0,0,1,3,2,0,0
LOLTMNT05_172129,1,16.01,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,8.0,1.6,0.4898979485566356,0,1,0,1,0,1,0,2,0,2,1,1,0,2,2,1,1,1
LOLTMNT01_320332,0,16.01,11.0,2.2,0.7483314773547882,9.0,1.8,0.9797958971132713,10.0,2.0,0.8944271909999159,7.0,1.4,0.8,7.0,1.4,0.4898979485566356,0,1,0,1,0,0,0,2,0,1,1,0,0,2,2,2,0,0
LOLTMNT01_320332,1,16.01,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,8.0,1.6,0.4898979485566356,7.0,1.4,0.4898979485566356,0,1,0,1,0,1,0,2,0,2,1,1,0,1,2,1,0,1
LOLTMNT01_321182,0,16.01,12.0,2.4,0.8,11.0,2.2,0.9797958971132712,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,6.0,1.2,0.4,1,0,0,0,0,0,0,2,2,2,1,0,0,2,3,1,0,1
LOLTMNT01_321182,1,16.01,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,10.0,2.0,0.8944271909999159,6.0,1.2,0.4,0,1,1,1,0,0,1,3,0,3,1,1,0,1,1,1,0,0
LOLTMNT01_321187,0,16.01,12.0,2.4,0.8,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,11.0,2.2,0.39999999999999997,9.0,1.8,0.7483314773547883,0,1,1,0,1,1,0,3,1,3,1,0,0,1,1,0,0,1
LOLTMNT01_321187,1,16.01,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,5.0,1.0,0.0,0,0,1,1,1,1,0,2,1,3,1,0,0,1,2,0,0,0
LOLTMNT01_320336,1,16.01,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,6.0,1.2,0.4000000000000001,6.0,1.2,0.7483314773547883,1,0,0,0,0,0,0,2,1,1,1,0,0,2,3,1,1,0
LOLTMNT04_148254,0,16.01,12.0,2.4,0.4898979485566356,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,7.0,1.4,0.8,0,1,0,0,0,1,1,3,0,2,1,1,0,1,1,2,0,1
LOLTMNT04_148254,1,16.01,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,5.0,1.0,0.0,0,0,0,1,1,1,0,2,1,3,2,0,1,1,2,0,0,0
LOLTMNT04_147249,0,16.01,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,6.0,1.2,0.4,0,2,1,0,0,2,1,2,0,3,1,1,0,2,0,0,0,1
LOLTMNT04_147249,1,16.01,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,8.0,1.6,1.019803902718557,0,0,2,0,0,1,0,2,0,2,1,0,0,2,2,1,0,0
LOLTMNT03_337493,0,16.01,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,1,1,1,0,0,2,0,3,0,2,1,1,0,1,2,1,0,1
LOLTMNT03_337493,1,16.01,13.0,2.6,0.4898979485566356,7.0,1.4,0.8,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,1,0,1,1,0,0,1,2,0,3,2,1,0,2,1,0,1,0
LOLTMNT03_337495,0,16.01,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,6.0,1.2,0.4000000000000001,10.0,2.0,0.6324555320336759,0,1,1,0,0,1,0,2,1,1,1,0,0,2,2,1,0,0
LOLTMNT03_337495,1,16.01,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,5.0,1.0,0.0,0,3,0,1,0,2,0,2,0,1,1,1,0,1,1,1,0,1
LOLTMNT03_337511,0,16.01,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,10.0,2.0,0.8944271909999159,12.0,2.4,0.4898979485566356,7.0,1.4,0.8,0,2,0,1,1,1,0,2,0,2,1,0,1,1,1,0,0,1
LOLTMNT03_337511,1,16.01,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,9.0,1.8,0.4,7.0,1.4,1.019803902718557,0,1,0,0,1,0,0,2,1,2,1,0,0,1,2,0,1,0
LOLTMNT03_337513,0,16.01,12.0,2.4,0.8,9.0,1.8,0.9797958971132713,11.0,2.2,0.9797958971132712,9.0,1.8,0.4,8.0,1.6,0.8000000000000002,1,0,1,0,0,0,0,2,0,1,2,1,0,2,2,1,1,1
LOLTMNT03_337513,1,16.01,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,6.0,1.2,0.4000000000000001,6.0,1.2,0.4000000000000001,0,0,2,0,0,0,0,3,1,3,1,0,0,1,2,1,0,0
LOLTMNT01_320405,0,16.01,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,11.0,2.2,0.39999999999999997,8.0,1.6,1.019803902718557,0,0,1,0,1,1,0,3,0,1,1,1,0,1,2,0,1,1
LOLTMNT01_320405,1,16.01,12.0,2.4,0.8,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,5.0,1.0,0.0,0,1,1,0,0,1,0,2,0,3,1,1,0,1,2,1,1,0
LOLTMNT01_320423,0,16.01,11.0,2.2,0.7483314773547882,11.0,2.2,0.9797958971132712,10.0,2.0,0.8944271909999159,7.0,1.4,0.4898979485566356,5.0,1.0,0.0,0,0,0,0,0,0,0,2,1,2,2,0,1,1,3,2,0,0
LOLTMNT01_320423,1,16.01,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,6.0,1.2,0.4,0,1,0,0,0,1,0,1,0,2,1,0,0,1,3,2,0,1
LOLTMNT03_336495,0,16.01,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,8.0,1.6,1.019803902718557,0,1,1,0,0,1,1,3,0,2,1,2,0,1,1,0,1,1
LOLTMNT03_336495,1,16.01,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,8.0,1.6,0.8,0,0,2,0,0,1,1,2,0,4,1,0,0,2,1,0,0,0
LOLTMNT01_320441,0,16.01,12.0,2.4,0.8,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,8.0,1.6,0.4898979485566356,8.0,1.6,0.8,0,1,1,0,0,1,0,2,0,1,1,0,1,2,2,1,0,0
